"time_period","location","disease_cases","population","mean_temperature","pdsi"
"2001-04","50003",14,105817,26.5594730377197,0.199785500764847
"2001-05","50003",24,105817,23.1658229827881,0.551871538162231
"2001-06","50003",7,105817,21.8727722167969,0.267861723899841
"2001-07","50003",1,105817,24.1435384750366,0.224821835756302
"2001-08","50003",3,105817,25.3342275619507,0.672113955020905
"2001-09","50003",2,105817,26.4406728744506,0.499083191156387
"2001-10","50003",2,105817,27.0466604232789,0.346739083528519
"2001-11","50003",19,105817,27.1208848953247,1.23443925380707
"2001-12","50003",16,105817,26.5996761322021,1.96982455253601
"2002-01","50003",244,106904,27.0158576965332,1.181560754776
"2002-02","50003",236,106904,26.7101821899414,1.7663916349411
"2002-03","50003",69,106904,27.5327653884887,0.148459583520889
"2002-04","50003",9,106904,27.4513158798218,-0.197801128029823
"2002-05","50003",2,106904,25.0811023712158,-0.191579669713974
"2002-06","50003",1,106904,23.5065212249756,-0.708250045776367
"2002-07","50003",1,106904,23.5955152511597,-0.878840804100037
"2002-08","50003",1,106904,25.0203304290771,-0.969574093818665
"2002-09","50003",1,106904,25.761682510376,-1.17954409122467
"2002-10","50003",1,106904,29.140902519226,-1.20337545871735
"2002-11","50003",1,106904,27.7582483291626,-1.69195508956909
"2002-12","50003",13,106904,27.9258537292481,-1.86099660396576
"2003-01","50003",9,108240,27.0385932922363,-0.718565165996552
"2003-02","50003",36,108240,27.3225469589234,-0.977295279502869
"2003-03","50003",33,108240,26.9916877746582,-1.06113374233246
"2003-04","50003",16,108240,25.5071659088135,-0.875745356082916
"2003-05","50003",12,108240,23.6417121887207,-0.736849844455719
"2003-06","50003",4,108240,24.015718460083,-0.859973967075348
"2003-07","50003",1,108240,22.7124228477478,-0.957953870296478
"2003-08","50003",2,108240,22.7489476203918,-0.906769335269928
"2003-09","50003",0,108240,26.1225423812866,-0.469788998365402
"2003-10","50003",3,108240,27.2653198242188,-0.6610307097435
"2003-11","50003",10,108240,27.0221643447876,-0.736654818058014
"2003-12","50003",25,108240,27.8642349243164,-0.786144077777863
"2004-01","50003",90,111161,27.1584053039551,-1.78187000751495
"2004-02","50003",45,111161,26.943769454956,-1.70941996574402
"2004-03","50003",25,111161,27.2672204971313,-2.30803608894348
"2004-04","50003",8,111161,26.5887212753296,-2.62182641029358
"2004-05","50003",13,111161,22.0608515739441,-1.49984955787659
"2004-06","50003",3,111161,22.503210067749,-1.4223210811615
"2004-07","50003",0,111161,22.2743563652039,-1.34617459774017
"2004-08","50003",0,111161,23.6108331680298,-1.44834697246552
"2004-09","50003",2,111161,27.0002698898316,-1.86580765247345
"2004-10","50003",1,111161,27.2737188339234,-1.55660212039948
"2004-11","50003",0,111161,26.5055446624756,-1.22522389888763
"2004-12","50003",7,111161,27.1019821166993,-0.969884693622589
"2005-01","50003",3,112712,26.4147195816041,-0.705823540687561
"2005-02","50003",6,112712,27.4397859573364,-2.01826214790344
"2005-03","50003",1,112712,27.0632772445679,-2.38427996635437
"2005-04","50003",2,112712,26.196084022522,-1.86782312393188
"2005-05","50003",2,112712,24.6279811859131,-1.78213810920715
"2005-06","50003",7,112712,23.5172748565674,-1.7543238401413
"2005-07","50003",1,112712,22.3938655853271,-1.84092140197754
"2005-08","50003",2,112712,24.8865728378296,-2.09238457679749
"2005-09","50003",0,112712,24.1909036636352,-1.89133894443512
"2005-10","50003",0,112712,27.5926313400268,-2.01743364334106
"2005-11","50003",0,112712,26.97487449646,-2.38437008857727
"2005-12","50003",5,112712,26.779239654541,-2.91836333274841
"2006-01","50003",8,114252,27.1853914260864,-3.20519423484802
"2006-02","50003",25,114252,27.0365085601807,-0.798828601837158
"2006-03","50003",69,114252,27.0622901916504,-0.993628919124603
"2006-04","50003",155,114252,25.5377502441406,-1.30674362182617
"2006-05","50003",39,114252,22.7024307250976,-1.28861963748932
"2006-06","50003",19,114252,23.3034553527832,-1.42154490947723
"2006-07","50003",5,114252,23.8345079421997,-1.485591173172
"2006-08","50003",2,114252,24.8013286590576,-1.54988729953766
"2006-09","50003",0,114252,25.4403152465821,-1.58004808425903
"2006-10","50003",6,114252,27.2925109863281,-1.23908221721649
"2006-11","50003",187,114252,27.2238206863403,-1.58013677597046
"2006-12","50003",293,114252,27.3767776489258,-0.577323794364929
"2007-01","50003",964,113084,27.0410480499268,0.555324792861939
"2007-02","50003",643,113084,27.211835861206,-0.756306707859039
"2007-03","50003",461,113084,27.3040323257447,-1.33887112140656
"2007-04","50003",259,113084,26.5939960479736,-1.62562775611877
"2007-05","50003",151,113084,23.4206809997559,-1.53763806819916
"2007-06","50003",21,113084,23.2063522338867,-1.76927542686462
"2007-07","50003",5,113084,22.2035622596741,-1.52928280830383
"2007-08","50003",2,113084,23.1130242347717,-1.71008837223053
"2007-09","50003",5,113084,28.1625671386719,-2.30515241622925
"2007-10","50003",4,113084,27.7549295425415,-1.38284862041473
"2007-11","50003",17,113084,27.1839971542359,0.13945771753788
"2007-12","50003",106,113084,27.0272331237793,0.61005437374115
"2008-01","50003",24,116039,26.3920984268188,1.24629652500153
"2008-02","50003",19,116039,26.7287530899048,0.974890649318695
"2008-03","50003",27,116039,26.5857315063476,0.165421545505524
"2008-04","50003",21,116039,25.2941646575928,0.348578035831451
"2008-05","50003",3,116039,23.2652568817139,-0.477797955274582
"2008-06","50003",6,116039,21.8551077842713,-0.630354225635529
"2008-07","50003",1,116039,24.3467779159546,-0.87197333574295
"2008-08","50003",0,116039,24.6351337432861,-0.976978242397308
"2008-09","50003",1,116039,25.113389968872,-1.13395476341248
"2008-10","50003",1,116039,27.8284521102905,-1.47241640090942
"2008-11","50003",1,116039,27.279767036438,-1.75836932659149
"2008-12","50003",2,116039,27.2362852096558,-1.69342017173767
"2009-01","50003",5,117160,26.3109130859375,-1.1389422416687
"2009-02","50003",11,117160,27.1182336807251,-1.40334916114807
"2009-03","50003",20,117160,27.714168548584,-1.24186217784882
"2009-04","50003",18,117160,26.4238548278809,-1.88027679920197
"2009-05","50003",15,117160,24.6877155303955,-1.90535926818848
"2009-06","50003",5,117160,21.5856719017029,-0.459059685468674
"2009-07","50003",6,117160,22.5954761505127,0.0622153580188751
"2009-08","50003",0,117160,23.962779045105,0.697640180587769
"2009-09","50003",12,117160,25.6323270797729,0.917127311229706
"2009-10","50003",37,117160,27.296425819397,0.681939125061035
"2009-11","50003",255,117160,28.8388614654541,-0.324225097894669
"2009-12","50003",412,117160,26.9725275039673,0.674997210502625
"2010-01","50003",395,117215,26.9342346191406,0.670653879642487
"2010-02","50003",516,117215,28.0086650848389,0.58171409368515
"2010-03","50003",542,117215,27.6360015869141,0.674628615379334
"2010-04","50003",401,117215,25.7242851257324,-0.993158519268036
"2010-05","50003",179,117215,22.6782789230347,-0.93826550245285
"2010-06","50003",73,117215,22.9865379333496,-1.1054230928421
"2010-07","50003",39,117215,22.6139602661133,-1.09315884113312
"2010-08","50003",26,117215,23.5415353775024,-1.36989760398865
"2010-09","50003",14,117215,26.6921606063842,-1.5614926815033
"2010-10","50003",17,117215,26.7229881286622,-1.61798846721649
"2010-11","50003",46,117215,26.2077465057373,-1.79099786281586
"2010-12","50003",106,117215,27.465217590332,-1.90742599964142
"2011-01","50003",149,118180,26.9470520019531,0.250962764024735
"2011-02","50003",220,118180,26.8313484191894,0.61620306968689
"2011-03","50003",186,118180,26.378363609314,1.03889989852905
"2011-04","50003",193,118180,26.0220813751221,1.27765822410584
"2011-05","50003",113,118180,23.8029947280884,-0.617141544818878
"2011-06","50003",35,118180,22.3506784439087,-0.560174405574799
"2011-07","50003",17,118180,23.4567403793335,-0.695244371891022
"2011-08","50003",9,118180,24.4047365188599,-0.718129634857178
"2011-09","50003",2,118180,26.835096359253,-1.01740062236786
"2011-10","50003",2,118180,27.1085958480835,-0.990137875080109
"2011-11","50003",6,118180,27.0256900787354,-1.36981070041657
"2011-12","50003",11,118180,27.0731744766235,-1.59522545337677
"2012-01","50003",17,119147,26.497935295105,-1.71220314502716
"2012-02","50003",16,119147,27.2883348464966,-1.43453681468964
"2012-03","50003",41,119147,26.7495718002319,-1.58094263076782
"2012-04","50003",35,119147,25.8673763275146,-1.65176153182983
"2012-05","50003",27,119147,24.0559616088867,-1.79816949367523
"2012-06","50003",48,119147,22.936414718628,-1.57729637622833
"2012-07","50003",17,119147,22.2460527420044,-1.66417455673218
"2012-08","50003",23,119147,24.7498397827149,-1.91507565975189
"2012-09","50003",32,119147,27.4079971313476,-2.15755605697632
"2012-10","50003",19,119147,28.8810377120972,-2.74117636680603
"2012-11","50003",48,119147,27.4392957687378,-2.57676649093628
"2012-12","50003",84,119147,27.8925371170044,-2.60567426681519
"2013-01","50003",560,122435,26.9906597137451,-2.98206043243408
"2013-02","50003",1136,122435,27.5445489883423,-2.84155368804932
"2013-03","50003",1240,122435,26.9820261001587,-3.15729451179504
"2013-04","50003",692,122435,25.2551898956299,-2.79006814956665
"2013-05","50003",211,122435,24.5321435928345,-2.83988642692566
"2013-06","50003",91,122435,23.5783252716065,-1.90984392166138
"2013-07","50003",29,122435,23.0848741531372,-1.80634605884552
"2013-08","50003",13,122435,22.6375913619995,-1.90353953838348
"2013-09","50003",10,122435,26.0768537521363,-1.86032056808472
"2013-10","50003",8,122435,26.8756837844848,-1.8893221616745
"2013-11","50003",37,122435,27.2287340164184,-1.99786567687988
"2013-12","50003",33,122435,27.4607439041138,-0.64349901676178
"2014-01","50003",29,123553,26.82497215271,-0.536683201789856
"2014-02","50003",16,123553,27.3130931854248,0.24444554746151
"2014-03","50003",17,123553,26.3364295959473,0.658035933971405
"2014-04","50003",12,123553,25.878137588501,0.440780162811279
"2014-05","50003",10,123553,23.8897285461426,0.831131517887116
"2014-06","50003",5,123553,23.5916328430176,0.787593483924866
"2014-07","50003",1,123553,22.715672492981,1.21725726127625
"2014-08","50003",4,123553,25.1820316314697,0.826126575469971
"2014-09","50003",0,123553,27.8211498260498,0.709253191947937
"2014-10","50003",4,123553,29.2782964706421,-0.00454531470313668
"2014-11","50003",3,123553,27.2250957489014,0.312499850988388
"2014-12","50003",22,123553,27.0630874633789,0.324540883302689
"2015-01","50003",174,124641,27.4330167770386,0.477449476718903
"2015-02","50003",257,124641,27.2426691055298,0.776808977127075
"2015-03","50003",464,124641,26.746376991272,1.034712433815
"2015-04","50003",383,124641,26.1607208251953,-0.263452142477036
"2015-05","50003",208,124641,24.2993478775024,-0.349444955587387
"2015-06","50003",80,124641,23.7932357788086,-0.478157550096512
"2015-07","50003",28,124641,23.4927787780762,-0.305046856403351
"2015-08","50003",35,124641,25.9753856658935,-0.600769102573395
"2015-09","50003",39,124641,27.5151205062866,-0.760256826877594
"2015-10","50003",28,124641,27.6475667953491,-1.25608730316162
"2015-11","50003",210,124641,27.4843111038208,-1.21733438968658
"2015-12","50003",465,124641,27.6814804077149,-1.04656755924225
"2016-01","50003",1087,125714,27.0607032775879,0.0116157801821828
"2016-02","50003",1254,125714,27.8906497955322,0.479704588651657
"2016-03","50003",886,125714,26.7986602783203,-0.864359736442566
"2016-04","50003",279,125714,27.1112804412842,-0.915796220302582
"2016-05","50003",109,125714,23.3661708831787,-1.17701435089111
"2016-06","50003",48,125714,21.2430486679077,-1.22880494594574
"2016-07","50003",24,125714,23.2739782333374,-1.44032430648804
"2016-08","50003",21,125714,24.7377185821533,-0.162011682987213
"2016-09","50003",28,125714,25.671851158142,-0.134032279253006
"2016-10","50003",23,125714,27.5963678359985,0.220070198178291
"2016-11","50003",19,125714,26.6697101593018,0.187758460640907
"2016-12","50003",65,125714,27.0614013671875,0.137854233384132
"2017-01","50003",62,126775,27.4572105407715,0.0247744303196669
"2017-02","50003",71,126775,27.4125604629517,0.493540227413178
"2017-03","50003",48,126775,27.3852243423462,0.133073300123215
"2017-04","50003",30,126775,25.4984121322632,-0.0664686262607575
"2017-05","50003",28,126775,25.0197610855103,-0.176953852176666
"2017-06","50003",18,126775,23.0387582778931,-0.21212799847126
"2017-07","50003",8,126775,22.8943643569946,-0.423527628183365
"2017-08","50003",7,126775,25.4572811126709,-0.360660254955292
"2017-09","50003",6,126775,27.5522632598877,-0.59599781036377
"2017-10","50003",18,126775,27.9783849716186,-0.739773988723755
"2017-11","50003",10,126775,26.9638910293579,0.0895950868725777
"2017-12","50003",9,126775,27.2977752685547,0.500059843063355
"2018-01","50003",12,128094,26.6795454025268,0.965679585933685
"2018-02","50003",7,128094,26.8030118942261,0.950789272785187
"2018-03","50003",12,128094,27.1001605987549,-0.593685865402222
"2018-04","50003",6,128094,26.6840000152588,-0.735782444477081
"2018-05","50003",4,128094,24.7398357391357,-0.783183395862579
"2018-06","50003",1,128094,22.2543139457702,-0.88793009519577
"2018-07","50003",5,128094,23.0733366012573,-1.10430943965912
"2018-08","50003",1,128094,23.0391635894775,-0.930709362030029
"2018-09","50003",2,128094,26.4852705001831,-0.868601441383362
"2018-10","50003",2,128094,27.5178003311158,-0.816908121109009
"2018-11","50003",3,128094,27.0678720474243,-0.673657655715942
"2018-12","50003",13,128094,27.6693000793457,-0.876922130584717
"2019-01","50003",59,129113,27.8700895309448,-1.630575299263
"2019-02","50003",317,129113,27.6429080963135,-1.72580945491791
"2019-03","50003",607,129113,27.101432800293,-2.00479888916016
"2019-04","50003",721,129113,26.187912940979,-1.88825869560242
"2019-05","50003",771,129113,24.8084678649902,-1.95639085769653
"2019-06","50003",425,129113,24.202977180481,-2.08097171783447
"2019-07","50003",174,129113,22.6098318099976,-2.20279860496521
"2019-08","50003",104,129113,24.4556894302368,-2.48715686798096
"2019-09","50003",46,129113,27.1213550567627,-2.80060052871704
"2001-01","50004",67,740422,26.1939783096313,0.222480058670044
"2001-02","50004",231,740422,26.4992580413818,1.04722666740417
"2001-03","50004",777,740422,25.9042835235595,1.11025428771973
"2001-04","50004",2617,740422,25.7651262283325,0.976892232894897
"2001-05","50004",2133,740422,21.3894505500793,1.14461731910706
"2001-06","50004",189,740422,20.5830712318421,0.0517256185412407
"2001-07","50004",29,740422,22.7147331237793,-0.1226492151618
"2001-08","50004",24,740422,24.9989576339722,-0.438868492841721
"2001-09","50004",20,740422,24.6897916793823,-0.438267976045609
"2001-10","50004",78,740422,26.002212524414,-0.910043478012085
"2001-11","50004",286,740422,26.3813009262085,0.393847167491913
"2001-12","50004",686,740422,25.7401046752929,0.883285582065582
"2002-01","50004",3784,755259,25.9663848876953,0.446931749582291
"2002-02","50004",3320,755259,26.0467338562012,1.25560176372528
"2002-03","50004",1592,755259,26.7843246459961,-0.997257053852081
"2002-04","50004",486,755259,26.7615184783935,-1.83694684505463
"2002-05","50004",90,755259,24.0029945373536,-1.28499448299408
"2002-06","50004",28,755259,22.2965641021729,-1.69456517696381
"2002-07","50004",10,755259,21.9576601982117,-1.7499235868454
"2002-08","50004",24,755259,24.1797447204589,-1.89608263969421
"2002-09","50004",3,755259,23.8766374588013,-2.32345676422119
"2002-10","50004",4,755259,27.9491004943848,-2.48899078369141
"2002-11","50004",19,755259,26.7885112762451,-2.54703283309937
"2002-12","50004",99,755259,27.0902290344238,-3.17115521430969
"2003-01","50004",89,769785,26.1360607147217,-0.293401896953583
"2003-02","50004",244,769785,26.7535686492919,-0.0560821332037449
"2003-03","50004",345,769785,25.9878807067872,-0.117086201906204
"2003-04","50004",329,769785,24.5499210357667,0.00028606745763681
"2003-05","50004",105,769785,22.3044033050537,-0.0906383544206619
"2003-06","50004",43,769785,23.3213386535644,-0.209753602743149
"2003-07","50004",11,769785,21.2398300170899,-0.421553581953049
"2003-08","50004",0,769785,21.5123844146729,-0.450834780931473
"2003-09","50004",0,769785,24.1966772079468,0.108491435647011
"2003-10","50004",0,769785,26.0425291061402,-0.258174896240234
"2003-11","50004",0,769785,26.051456451416,-0.29667004942894
"2003-12","50004",6,769785,26.5761947631836,-0.269319832324982
"2004-01","50004",7,800280,26.2983198165893,-0.693291366100311
"2004-02","50004",4,800280,26.3546466827393,-1.41575622558594
"2004-03","50004",2,800280,25.9746131896973,-1.88065052032471
"2004-04","50004",6,800280,26.0759057998657,-2.29701614379883
"2004-05","50004",7,800280,19.9967203140259,0.161820441484451
"2004-06","50004",0,800280,21.4014053344726,0.544544816017151
"2004-07","50004",0,800280,20.6783561706543,0.628959476947784
"2004-08","50004",0,800280,22.5972051620484,0.139106646180153
"2004-09","50004",0,800280,25.0302057266235,-0.380915910005569
"2004-10","50004",1,800280,25.7148675918579,-0.170487895607948
"2004-11","50004",0,800280,25.3386850357056,0.0185149740427732
"2004-12","50004",3,800280,25.978157043457,-0.451258361339569
"2005-01","50004",2,817161,25.2761573791504,0.264877259731293
"2005-02","50004",8,817161,26.5817594528198,-1.59775340557098
"2005-03","50004",14,817161,25.9827327728271,-2.25087785720825
"2005-04","50004",25,817161,25.1506719589234,-2.13771557807922
"2005-05","50004",14,817161,23.4902791976929,-2.31484174728394
"2005-06","50004",7,817161,22.7279825210571,-2.27517366409302
"2005-07","50004",2,817161,20.6143631935119,-2.4014093875885
"2005-08","50004",1,817161,23.9751863479614,-2.56349873542786
"2005-09","50004",3,817161,21.4798336029053,-2.01126599311829
"2005-10","50004",3,817161,25.7062301635742,-1.83944416046143
"2005-11","50004",2,817161,25.9660615921021,-1.91454923152924
"2005-12","50004",6,817161,25.8758878707885,-2.03604125976563
"2006-01","50004",22,833909,26.1603269577026,-2.14263486862183
"2006-02","50004",64,833909,26.3241214752198,-0.976689755916595
"2006-03","50004",307,833909,25.9500122070312,-0.857056498527527
"2006-04","50004",606,833909,24.7004556655884,-0.859932780265808
"2006-05","50004",302,833909,21.03067445755,-1.30172502994537
"2006-06","50004",93,833909,21.9868669509888,-1.45198500156403
"2006-07","50004",46,833909,22.7778644561768,-1.49387359619141
"2006-08","50004",13,833909,23.7341289520264,-1.66775989532471
"2006-09","50004",15,833909,23.533390045166,-1.58386898040771
"2006-10","50004",42,833909,26.395565032959,-1.5413476228714
"2006-11","50004",300,833909,26.1138563156128,-1.8855048418045
"2006-12","50004",910,833909,26.6690301895142,0.214573815464973
"2007-01","50004",12320,802066,25.8574848175049,1.61705052852631
"2007-02","50004",16082,802066,26.627721786499,0.522554457187653
"2007-03","50004",11758,802066,26.0477561950684,-0.818965196609497
"2007-04","50004",3806,802066,25.833270072937,-1.01274359226227
"2007-05","50004",931,802066,21.3919205665588,-1.16978597640991
"2007-06","50004",101,802066,21.9114141464234,-1.60618734359741
"2007-07","50004",27,802066,19.976480960846,-1.4933100938797
"2007-08","50004",17,802066,21.68612241745,-1.59160983562469
"2007-09","50004",6,802066,26.5347499847412,-2.23810791969299
"2007-10","50004",13,802066,26.7215461730957,-2.88555455207825
"2007-11","50004",39,802066,25.9034566879272,-2.18446922302246
"2007-12","50004",439,802066,26.0617952346802,-2.33683633804321
"2008-01","50004",47,827433,25.2527780532837,-1.53721833229065
"2008-02","50004",29,827433,25.8412771224976,-1.08756446838379
"2008-03","50004",42,827433,25.3953666687012,-1.54267632961273
"2008-04","50004",27,827433,24.179069519043,-1.37801027297974
"2008-05","50004",12,827433,21.7000112533569,-1.53475153446198
"2008-06","50004",6,827433,20.2329287528992,-1.71740245819092
"2008-07","50004",5,827433,23.4702062606811,-1.99091684818268
"2008-08","50004",8,827433,23.5571851730347,-1.99133563041687
"2008-09","50004",3,827433,22.704306602478,-2.18859004974365
"2008-10","50004",8,827433,26.3498773574829,-2.55830264091492
"2008-11","50004",16,827433,26.1774120330811,-2.34949779510498
"2008-12","50004",16,827433,26.5337905883789,-3.01696586608887
"2009-01","50004",20,837325,24.9946002960205,-2.71877193450928
"2009-02","50004",26,837325,26.4956388473511,-2.82640337944031
"2009-03","50004",82,837325,26.6318664550782,-2.85665512084961
"2009-04","50004",189,837325,25.9955186843872,-3.5404360294342
"2009-05","50004",210,837325,23.3516149520874,-3.67757415771484
"2009-06","50004",81,837325,19.9116477966309,-0.537858128547669
"2009-07","50004",59,837325,20.3461270332336,0.17764650285244
"2009-08","50004",69,837325,22.8855648040771,0.335057258605957
"2009-09","50004",67,837325,23.4350090026856,0.354188948869705
"2009-10","50004",88,837325,25.9245977401734,0.806395649909973
"2009-11","50004",422,837325,28.2701196670533,0.397830843925476
"2009-12","50004",1406,837325,26.1109457015991,1.23345065116882
"2010-01","50004",6486,874205,25.7708292007446,1.4681077003479
"2010-02","50004",8910,874205,27.4199905395508,1.53989112377167
"2010-03","50004",7989,874205,26.4149446487427,1.31671142578125
"2010-04","50004",4435,874205,24.7379846572876,0.751658201217651
"2010-05","50004",1402,874205,20.7926206588746,1.38685405254364
"2010-06","50004",289,874205,21.7890138626099,0.907508194446564
"2010-07","50004",202,874205,20.7496733665467,1.12719166278839
"2010-08","50004",136,874205,22.3611483573914,0.874921321868897
"2010-09","50004",173,874205,24.3905954360962,1.71240639686584
"2010-10","50004",163,874205,24.815390586853,0.663011193275452
"2010-11","50004",324,874205,24.9537754058838,0.098623014986515
"2010-12","50004",728,874205,26.463490486145,-0.189089700579643
"2011-01","50004",584,885360,25.9479656219482,0.120905056595802
"2011-02","50004",461,885360,26.0297203063965,0.434925198554993
"2011-03","50004",478,885360,25.1565008163452,0.0729384645819664
"2011-04","50004",340,885360,25.019287109375,0.701839983463287
"2011-05","50004",117,885360,22.2797336578369,-1.03622353076935
"2011-06","50004",32,885360,20.8672943115234,-1.12982928752899
"2011-07","50004",15,885360,21.7741284370423,-0.808859765529633
"2011-08","50004",31,885360,23.0238122940064,-0.844874918460846
"2011-09","50004",40,885360,24.7125291824341,-1.10192000865936
"2011-10","50004",53,885360,26.0054903030396,-0.999356269836426
"2011-11","50004",46,885360,25.965446472168,-1.1745148897171
"2011-12","50004",49,885360,26.18558883667,-1.74295735359192
"2012-01","50004",130,896489,25.7558078765869,-1.39258420467377
"2012-02","50004",137,896489,26.9562072753906,-1.3208419084549
"2012-03","50004",334,896489,25.3943872451782,-1.81089019775391
"2012-04","50004",465,896489,24.6602258682251,-0.762865781784058
"2012-05","50004",357,896489,22.8061599731445,-1.143918633461
"2012-06","50004",198,896489,21.4487891197205,-0.597973227500916
"2012-07","50004",120,896489,20.1967673301697,-1.16049385070801
"2012-08","50004",65,896489,24.2756614685059,-1.30746269226074
"2012-09","50004",75,896489,25.6427669525146,-1.61469864845276
"2012-10","50004",111,896489,27.6567430496215,-1.73986983299255
"2012-11","50004",322,896489,26.7067232131958,-1.6949223279953
"2012-12","50004",1938,896489,27.1322135925293,-1.96976220607758
"2013-01","50004",19058,928198,26.0519771575928,-2.67929458618164
"2013-02","50004",13392,928198,26.6745586395264,-2.9911367893219
"2013-03","50004",5589,928198,25.3591356277466,-3.37268257141113
"2013-04","50004",1839,928198,24.2960386276245,-0.335149079561234
"2013-05","50004",947,928198,23.0642948150635,-0.244473859667778
"2013-06","50004",351,928198,22.1045551300049,0.554883539676666
"2013-07","50004",217,928198,21.3667092323304,0.285721838474274
"2013-08","50004",114,928198,21.2089610099793,0.209144666790962
"2013-09","50004",90,928198,23.9575910568237,-0.0860817581415176
"2013-10","50004",106,928198,25.5187282562256,0.334048688411713
"2013-11","50004",195,928198,26.2193517684937,0.276426583528519
"2013-12","50004",549,928198,26.804162979126,-0.101009286940098
"2014-01","50004",217,941361,25.9025917053223,-0.154218748211861
"2014-02","50004",260,941361,26.9512844085694,0.851159274578095
"2014-03","50004",190,941361,24.9516868591309,1.21619689464569
"2014-04","50004",227,941361,24.9182453155518,0.960585176944733
"2014-05","50004",139,941361,22.4755878448486,1.11693239212036
"2014-06","50004",66,941361,22.2547035217285,1.10523045063019
"2014-07","50004",62,941361,21.311773777008,1.75609362125397
"2014-08","50004",39,941361,24.3067102432251,1.73809444904327
"2014-09","50004",29,941361,25.9099750518799,2.13294744491577
"2014-10","50004",37,941361,28.1970243453979,0.66736114025116
"2014-11","50004",70,941361,26.116102218628,1.20060515403748
"2014-12","50004",113,941361,26.1641082763672,0.913935899734497
"2015-01","50004",276,954197,26.3564386367798,1.07689261436462
"2015-02","50004",360,954197,26.5367689132691,0.548616409301758
"2015-03","50004",1271,954197,25.6344957351684,0.0374209098517895
"2015-04","50004",1340,954197,25.3069267272949,0.389313191175461
"2015-05","50004",564,954197,22.9485912322998,0.826725661754608
"2015-06","50004",223,954197,22.7962808609009,0.634085953235626
"2015-07","50004",131,954197,21.7346410751343,1.64255106449127
"2015-08","50004",140,954197,25.4142742156982,2.04697704315186
"2015-09","50004",141,954197,25.3747806549072,2.76786136627197
"2015-10","50004",283,954197,26.3976926803589,2.60255765914917
"2015-11","50004",1325,954197,26.1992540359497,3.01035904884338
"2015-12","50004",4395,954197,26.6187429428101,4.43845081329346
"2016-01","50004",10485,966860,26.3149509429931,4.89122819900513
"2016-02","50004",7051,966860,27.330400466919,5.50089263916016
"2016-03","50004",4468,966860,25.1276407241822,2.6328067779541
"2016-04","50004",2157,966860,26.4047327041626,2.75215244293213
"2016-05","50004",179,966860,21.2418522834778,2.85483551025391
"2016-06","50004",39,966860,19.1785306930542,0.783177018165588
"2016-07","50004",20,966860,21.4632248878479,2.0255618095398
"2016-08","50004",36,966860,23.7004327774048,2.09989452362061
"2016-09","50004",40,966860,23.3055276870728,1.90428960323334
"2016-10","50004",35,966860,26.0909900665283,1.77421605587006
"2016-11","50004",30,966860,25.4502477645874,1.40197372436523
"2016-12","50004",432,966860,25.9439086914062,1.13607573509216
"2017-01","50004",94,979364,26.3793516159058,0.826441526412964
"2017-02","50004",101,979364,26.7515449523926,1.07437181472778
"2017-03","50004",99,979364,26.0303230285644,0.849755704402924
"2017-04","50004",74,979364,24.216287612915,0.869816482067108
"2017-05","50004",41,979364,23.5740766525268,0.886403441429138
"2017-06","50004",30,979364,21.6879663467408,0.848994076251984
"2017-07","50004",26,979364,21.8789358139038,0.577185392379761
"2017-08","50004",48,979364,24.6288747787476,0.45156130194664
"2017-09","50004",47,979364,26.0012683868408,0.192218244075775
"2017-10","50004",79,979364,26.2510194778442,0.0656590238213539
"2017-11","50004",205,979364,25.6694450378418,0.401689857244492
"2017-12","50004",223,979364,26.4718980789184,0.514628410339356
"2018-01","50004",308,993101,25.4203271865845,0.770990014076233
"2018-02","50004",207,993101,25.9839248657226,0.711549937725067
"2018-03","50004",214,993101,25.6627292633056,0.517804205417633
"2018-04","50004",184,993101,26.3392829895019,-0.114435121417046
"2018-05","50004",155,993101,23.7722187042236,-0.0181963946670294
"2018-06","50004",88,993101,20.7216281890869,-0.125334098935127
"2018-07","50004",56,993101,21.4014792442322,-0.340569108724594
"2018-08","50004",14,993101,21.4020085334778,-0.354178875684738
"2018-09","50004",11,993101,24.5070085525512,-0.106068685650826
"2018-10","50004",33,993101,25.9837551116944,0.124584935605526
"2018-11","50004",102,993101,26.2003517150879,0.326125144958496
"2018-12","50004",227,993101,26.7320375442505,0.0509979650378227
"2019-01","50004",2063,1005705,26.7971649169922,-0.493492156267166
"2019-02","50004",6101,1005705,26.8545646667481,-0.580844700336456
"2019-03","50004",12090,1005705,25.5495719909668,-0.369625598192215
"2019-04","50004",6723,1005705,25.3390502929688,-0.536117911338806
"2019-05","50004",895,1005705,23.4034223556518,-0.573164939880371
"2019-06","50004",581,1005705,23.3176250457763,-0.769276976585388
"2019-07","50004",180,1005705,20.8890333175659,-0.844344079494476
"2019-08","50004",83,1005705,23.2541809082031,-1.23311400413513
"2019-09","50004",57,1005705,25.3632011413575,-1.91938316822052
"2001-01","50005",1,48351,26.1944599151612,-1.08811974525452
"2001-02","50005",2,48351,26.3861589431762,-0.943737149238586
"2001-03","50005",4,48351,26.0267724990845,0.731446087360382
"2001-04","50005",35,48351,25.6207876205444,0.891080021858215
"2001-05","50005",15,48351,22.3969116210938,1.70166158676147
"2001-06","50005",0,48351,21.0128049850464,1.48270845413208
"2001-07","50005",0,48351,23.0261292457581,1.47198116779327
"2001-08","50005",0,48351,24.2650785446167,1.42962086200714
